Date,Year,Competition,CompetitionSet,Comp.SetDetail,Sport,Discipline,Gender,Class,Phase,Rank,Medal,Team Members,Person/Team,Person,Person First Name,Person Last Name,PersonGender,Team,Nationality,DoB,YoB,Age (days),Age,Country,Country Code,Continent,Result,Sec/Mtr/Pts,Host City,Host Country,Host Continent,# Participants,# Countries,# Continents,World Ranking,Rank Within Country,Is Olympic Discipline
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,1,G,Yes,"Gunnar Utterberg (SWE, 28 Nov 1942)",Gunnar Utterberg,Gunnar,Utterberg,Men,Utterberg / Sjödelius,SWE,28-Nov-1942,,21-329,21,Sweden,SWE,Europe,3:38.54,218.54,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,1,G,Yes,"Sven-Olov Sjödelius (SWE, 13 Jun 1933)",Sven-Olov Sjödelius,Sven-Olov,Sjödelius,Men,Utterberg / Sjödelius,SWE,13-Jun-1933,,31-131,31,Sweden,SWE,Europe,3:38.54,218.54,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,2,S,No,Geurts / Hoekstra,,,,,Geurts / Hoekstra,,,,26-083,26,Netherlands,NED,Europe,3:39.30,219.3,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,2,S,Yes,"Toon Geurts (NED, 29 Feb 1932)",Toon Geurts,Toon,Geurts,Men,Geurts / Hoekstra,NED,29-Feb-1932,,32-236,32,Netherlands,NED,Europe,3:39.30,219.3,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,2,S,Yes,"Paul-Joan Hoekstra (BEL, 30 Dec 1944)",Paul-Joan Hoekstra,Paul-Joan,Hoekstra,Men,Geurts / Hoekstra,BEL,30-Dec-1944,,19-297,19,Netherlands,NED,Europe,3:39.30,219.3,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,3,B,No,Büker / Zander,,,,,Büker / Zander,,,,22-130,22,Unified Team of Germany,EUA,Europe,3:40.69,220.69,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,3,B,Yes,"Heinz Büker (GER, 06 Jul 1941)",Heinz Büker,Heinz,Büker,Men,Büker / Zander,GER,06-Jul-1941,,23-108,23,Unified Team of Germany,EUA,Europe,3:40.69,220.69,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,3,B,Yes,"Holger Zander (GER, 24 May 1943)",Holger Zander,Holger,Zander,Men,Büker / Zander,GER,24-May-1943,,21-151,21,Unified Team of Germany,EUA,Europe,3:40.69,220.69,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,1,G,No,Soviet Union,,,,,Soviet Union,,,,25-065,25,Soviet Union,URS,Europe,3:14.67,194.67,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,1,G,Yes,"Anatoliy Grishin (URS, 08 Jul 1939)",Anatoliy Grishin,Anatoliy,Grishin,Men,Soviet Union,URS,08-Jul-1939,,25-106,25,Soviet Union,URS,Europe,3:14.67,194.67,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,1,G,Yes,"Nikolay Schuzikow (URS, 05 May 1938)",Nikolay Schuzikow,Nikolay,Schuzikow,Men,Soviet Union,URS,05-May-1938,,26-170,26,Soviet Union,URS,Europe,3:14.67,194.67,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,1,G,Yes,"Vladimir Morozov (URS, 04 Mar 1940)",Vladimir Morozov,Vladimir,Morozov,Men,Soviet Union,URS,04-Mar-1940,,24-232,24,Soviet Union,URS,Europe,3:14.67,194.67,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,1,G,Yes,"Vyacheslav Ionov (URS, 26 Jun 1940)",Vyacheslav Ionov,Vyacheslav,Ionov,Men,Soviet Union,URS,26-Jun-1940,,24-118,24,Soviet Union,URS,Europe,3:14.67,194.67,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,2,S,No,Unified Team of Germany,,,,,Unified Team of Germany,,,,26-230,26,Unified Team of Germany,EUA,Europe,3:15.39,195.39,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,2,S,Yes,"Friedhelm Wentzke (GER, 13 Sep 1935)",Friedhelm Wentzke,Friedhelm,Wentzke,Men,Unified Team of Germany,GER,13-Sep-1935,,29-039,29,Unified Team of Germany,EUA,Europe,3:15.39,195.39,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,2,S,Yes,"Berni Schulze (GER, 30 May 1938)",Berni Schulze,Berni,Schulze,Men,Unified Team of Germany,GER,30-May-1938,,26-145,26,Unified Team of Germany,EUA,Europe,3:15.39,195.39,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,2,S,Yes,"Günter Perleberg (GER, 17 Mar 1935)",Günter Perleberg,Günter,Perleberg,Men,Unified Team of Germany,GER,17-Mar-1935,,29-219,29,Unified Team of Germany,EUA,Europe,3:15.39,195.39,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,2,S,Yes,"Holger Zander (GER, 24 May 1943)",Holger Zander,Holger,Zander,Men,Unified Team of Germany,GER,24-May-1943,,21-151,21,Unified Team of Germany,EUA,Europe,3:15.39,195.39,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,3,B,No,Romania,,,,,Romania,,,,23-148,23,Romania,ROU,Europe,3:15.51,195.51,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,3,B,Yes,"Atanase Sciotnic (ROU, 01 Mar 1942)",Atanase Sciotnic,Atanase,Sciotnic,Men,Romania,ROU,01-Mar-1942,,22-235,22,Romania,ROU,Europe,3:15.51,195.51,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,3,B,Yes,"Aurel Vernescu (ROU, 23 Jan 1939)",Aurel Vernescu,Aurel,Vernescu,Men,Romania,ROU,23-Jan-1939,,25-273,25,Romania,ROU,Europe,3:15.51,195.51,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,3,B,Yes,"Mihai Turcas (ROU, 18 Nov 1942)",Mihai Turcas,Mihai,Turcas,Men,Romania,ROU,18-Nov-1942,,21-339,21,Romania,ROU,Europe,3:15.51,195.51,Tokyo,Japan,Asia,14,14,4,,1,
22-Oct-1964,1964,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,3,B,Yes,"Simion Cuciuc (ROU, 04 Jul 1941)",Simion Cuciuc,Simion,Cuciuc,Men,Romania,ROU,04-Jul-1941,,23-110,23,Romania,ROU,Europe,3:15.51,195.51,Tokyo,Japan,Asia,14,14,4,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C1 1000m,Men,Seniors,,1,G,No,"János Parti (HUN, 24 Oct 1932)",János Parti,János,Parti,Men,Hungary,HUN,24-Oct-1932,,27-310,27,Hungary,HUN,Europe,4:33.03,273.03,Rome,Italy,Europe,13,13,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C1 1000m,Men,Seniors,,2,S,No,"Aleksandr Silayev (URS, 02 Apr 1928)",Aleksandr Silayev,Aleksandr,Silayev,Men,Soviet Union,URS,02-Apr-1928,,32-149,32,Soviet Union,URS,Europe,4:34.41,274.41,Rome,Italy,Europe,13,13,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C1 1000m,Men,Seniors,,3,B,No,"Leon Rotman (ROU, 22 Jul 1934)",Leon Rotman,Leon,Rotman,Men,Romania,ROU,22-Jul-1934,,26-038,26,Romania,ROU,Europe,4:35.87,275.87,Rome,Italy,Europe,13,13,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,1,G,No,Geishtor / Makarenko,,,,,Geishtor / Makarenko,,,,23-153,23,Soviet Union,URS,Europe,4:17.04,257.04,Rome,Italy,Europe,11,11,2,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,1,G,Yes,"Leonid Geishtor (URS, 15 Oct 1936)",Leonid Geishtor,Leonid,Geishtor,Men,Geishtor / Makarenko,URS,15-Oct-1936,,23-319,23,Soviet Union,URS,Europe,4:17.04,257.04,Rome,Italy,Europe,11,11,2,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,1,G,Yes,"Sergey Makarenko (URS, 11 Sep 1937)",Sergey Makarenko,Sergey,Makarenko,Men,Geishtor / Makarenko,URS,11-Sep-1937,,22-353,22,Soviet Union,URS,Europe,4:17.04,257.04,Rome,Italy,Europe,11,11,2,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,2,S,No,Dezi / La Macchia,,,,,Dezi / La Macchia,,,,21-195,21,Italy,ITA,Europe,4:20.77,260.77,Rome,Italy,Europe,11,11,2,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,2,S,Yes,"Aldo Dezi (ITA, 26 Jun 1939)",Aldo Dezi,Aldo,Dezi,Men,Dezi / La Macchia,ITA,26-Jun-1939,,21-064,21,Italy,ITA,Europe,4:20.77,260.77,Rome,Italy,Europe,11,11,2,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,2,S,Yes,"Francesco La Macchia (ITA, 09 Oct 1938)",Francesco La Macchia,Francesco,La Macchia,Men,Dezi / La Macchia,ITA,09-Oct-1938,,21-325,21,Italy,ITA,Europe,4:20.77,260.77,Rome,Italy,Europe,11,11,2,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,3,B,No,Törö / Farkas,,,,,Törö / Farkas,,,,22-242,22,Hungary,HUN,Europe,4:20.89,260.89,Rome,Italy,Europe,11,11,2,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,3,B,Yes,"András Törö (HUN, 10 Jul 1940)",András Törö,András,Törö,Men,Törö / Farkas,HUN,10-Jul-1940,,20-050,20,Hungary,HUN,Europe,4:20.89,260.89,Rome,Italy,Europe,11,11,2,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,3,B,Yes,"Imre Farkas (HUN, 23 Jun 1935)",Imre Farkas,Imre,Farkas,Men,Törö / Farkas,HUN,23-Jun-1935,,25-067,25,Hungary,HUN,Europe,4:20.89,260.89,Rome,Italy,Europe,11,11,2,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 4 x 500m Relay,Men,Seniors,,1,G,No,Unified Team of Germany,,,,,Unified Team of Germany,,,,26-054,26,Unified Team of Germany,EUA,Europe,7:39.43,459.43,Rome,Italy,Europe,18,18,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 4 x 500m Relay,Men,Seniors,,1,G,Yes,"Friedhelm Wentzke (GER, 13 Sep 1935)",Friedhelm Wentzke,Friedhelm,Wentzke,Men,Unified Team of Germany,GER,13-Sep-1935,,24-351,24,Unified Team of Germany,EUA,Europe,7:39.43,459.43,Rome,Italy,Europe,18,18,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 4 x 500m Relay,Men,Seniors,,1,G,Yes,"Günter Perleberg (GER, 17 Mar 1935)",Günter Perleberg,Günter,Perleberg,Men,Unified Team of Germany,GER,17-Mar-1935,,25-165,25,Unified Team of Germany,EUA,Europe,7:39.43,459.43,Rome,Italy,Europe,18,18,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 4 x 500m Relay,Men,Seniors,,1,G,Yes,"Dieter Krause (GER, 18 Jan 1936)",Dieter Krause,Dieter,Krause,Men,Unified Team of Germany,GER,18-Jan-1936,,24-224,24,Unified Team of Germany,EUA,Europe,7:39.43,459.43,Rome,Italy,Europe,18,18,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 4 x 500m Relay,Men,Seniors,,1,G,Yes,"Paul Lange (GER, 06 Feb 1931)",Paul Lange,Paul,Lange,Men,Unified Team of Germany,GER,06-Feb-1931,,29-205,29,Unified Team of Germany,EUA,Europe,7:39.43,459.43,Rome,Italy,Europe,18,18,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 4 x 500m Relay,Men,Seniors,,2,S,No,Hungary,,,,,Hungary,,,,21-292,21,Hungary,HUN,Europe,7:44.02,464.02,Rome,Italy,Europe,18,18,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 4 x 500m Relay,Men,Seniors,,2,S,Yes,"György Mészáros (HUN, 03 Apr 1933)",György Mészáros,György,Mészáros,Men,Hungary,HUN,03-Apr-1933,,27-148,27,Hungary,HUN,Europe,7:44.02,464.02,Rome,Italy,Europe,18,18,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 4 x 500m Relay,Men,Seniors,,2,S,Yes,"András Szente (HUN, 10 Dec 1939)",András Szente,András,Szente,Men,Hungary,HUN,10-Dec-1939,,20-263,20,Hungary,HUN,Europe,7:44.02,464.02,Rome,Italy,Europe,18,18,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 4 x 500m Relay,Men,Seniors,,2,S,Yes,"Imre Kemecsey (HUN, 11 Feb 1941)",Imre Kemecsey,Imre,Kemecsey,Men,Hungary,HUN,11-Feb-1941,,19-200,19,Hungary,HUN,Europe,7:44.02,464.02,Rome,Italy,Europe,18,18,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 4 x 500m Relay,Men,Seniors,,2,S,Yes,"Imre Szöllösi (HUN, 19 Feb 1941)",Imre Szöllösi,Imre,Szöllösi,Men,Hungary,HUN,19-Feb-1941,,19-192,19,Hungary,HUN,Europe,7:44.02,464.02,Rome,Italy,Europe,18,18,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 4 x 500m Relay,Men,Seniors,,3,B,No,Denmark,,,,,Denmark,,,,24-204,24,Denmark,DEN,Europe,7:46.09,466.09,Rome,Italy,Europe,18,18,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 4 x 500m Relay,Men,Seniors,,3,B,Yes,"Erling Jessen (DEN, 31 Aug 1938)",Erling Jessen,Erling,Jessen,Men,Denmark,DEN,31-Aug-1938,,21-364,21,Denmark,DEN,Europe,7:46.09,466.09,Rome,Italy,Europe,18,18,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 4 x 500m Relay,Men,Seniors,,3,B,Yes,"Arne Høyer (DEN, 09 Nov 1928)",Arne Høyer,Arne,Høyer,Men,Denmark,DEN,09-Nov-1928,,31-294,31,Denmark,DEN,Europe,7:46.09,466.09,Rome,Italy,Europe,18,18,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 4 x 500m Relay,Men,Seniors,,3,B,Yes,"Helmut Sørensen (DEN, 05 Jan 1937)",Helmut Sørensen,Helmut,Sørensen,Men,Denmark,DEN,05-Jan-1937,,23-237,23,Denmark,DEN,Europe,7:46.09,466.09,Rome,Italy,Europe,18,18,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 4 x 500m Relay,Men,Seniors,,3,B,Yes,"Erik Hansen (DEN, 15 Nov 1939)",Erik Hansen,Erik,Hansen,Men,Denmark,DEN,15-Nov-1939,,20-288,20,Denmark,DEN,Europe,7:46.09,466.09,Rome,Italy,Europe,18,18,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 500m,Women,Seniors,,1,G,No,"Antonina Seredina (URS, 23 Dec 1929)",Antonina Seredina,Antonina,Seredina,Women,Soviet Union,URS,23-Dec-1929,,30-250,30,Soviet Union,URS,Europe,2:08.08,128.08,Rome,Italy,Europe,13,13,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 500m,Women,Seniors,,2,S,No,"Therese Zenz (GER, 15 Oct 1932)",Therese Zenz,Therese,Zenz,Women,Unified Team of Germany,GER,15-Oct-1932,,27-319,27,Unified Team of Germany,EUA,Europe,2:08.22,128.22,Rome,Italy,Europe,13,13,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 500m,Women,Seniors,,3,B,No,"Daniela Walkowiak (POL, 24 May 1935)",Daniela Walkowiak,Daniela,Walkowiak,Women,Poland,POL,24-May-1935,,25-097,25,Poland,POL,Europe,2:10.46,130.46,Rome,Italy,Europe,13,13,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 1000m,Men,Seniors,,1,G,No,"Erik Hansen (DEN, 15 Nov 1939)",Erik Hansen,Erik,Hansen,Men,Denmark,DEN,15-Nov-1939,,20-288,20,Denmark,DEN,Europe,3:53.00,233,Rome,Italy,Europe,22,22,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 1000m,Men,Seniors,,2,S,No,"Imre Szöllösi (HUN, 19 Feb 1941)",Imre Szöllösi,Imre,Szöllösi,Men,Hungary,HUN,19-Feb-1941,,19-192,19,Hungary,HUN,Europe,3:54.02,234.02,Rome,Italy,Europe,22,22,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 1000m,Men,Seniors,,3,B,No,"Gert Fredriksson (SWE, 21 Nov 1919)",Gert Fredriksson,Gert,Fredriksson,Men,Sweden,SWE,21-Nov-1919,,40-282,40,Sweden,SWE,Europe,3:55.89,235.89,Rome,Italy,Europe,22,22,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,1,G,No,Seredina / Shubina,,,,,Seredina / Shubina,,,,30-181,30,Soviet Union,URS,Europe,1:54.76,114.76,Rome,Italy,Europe,11,11,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,1,G,Yes,"Antonina Seredina (URS, 23 Dec 1929)",Antonina Seredina,Antonina,Seredina,Women,Seredina / Shubina,URS,23-Dec-1929,,30-250,30,Soviet Union,URS,Europe,1:54.76,114.76,Rome,Italy,Europe,11,11,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,1,G,Yes,"Marija Shubina (URS, 08 May 1930)",Marija Shubina,Marija,Shubina,Women,Seredina / Shubina,URS,08-May-1930,,30-113,30,Soviet Union,URS,Europe,1:54.76,114.76,Rome,Italy,Europe,11,11,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,2,S,No,Hartmann / Zenz,,,,,Hartmann / Zenz,,,,28-361,28,Unified Team of Germany,EUA,Europe,1:56.66,116.66,Rome,Italy,Europe,11,11,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,2,S,Yes,"Ingrid Hartmann (GER, 23 Jul 1930)",Ingrid Hartmann,Ingrid,Hartmann,Women,Hartmann / Zenz,GER,23-Jul-1930,,30-037,30,Unified Team of Germany,EUA,Europe,1:56.66,116.66,Rome,Italy,Europe,11,11,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,2,S,Yes,"Therese Zenz (GER, 15 Oct 1932)",Therese Zenz,Therese,Zenz,Women,Hartmann / Zenz,GER,15-Oct-1932,,27-319,27,Unified Team of Germany,EUA,Europe,1:56.66,116.66,Rome,Italy,Europe,11,11,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,3,B,No,Bánfalvi / Egresi,,,,,Bánfalvi / Egresi,,,,26-297,26,Hungary,HUN,Europe,1:58.22,118.22,Rome,Italy,Europe,11,11,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,3,B,Yes,"Klára Bánfalvi (HUN, 09 May 1931)",Klára Bánfalvi,Klára,Bánfalvi,Women,Bánfalvi / Egresi,HUN,09-May-1931,,29-112,29,Hungary,HUN,Europe,1:58.22,118.22,Rome,Italy,Europe,11,11,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,3,B,Yes,"Vilma Egresi (HUN, 07 May 1936)",Vilma Egresi,Vilma,Egresi,Women,Bánfalvi / Egresi,HUN,07-May-1936,,24-114,24,Hungary,HUN,Europe,1:58.22,118.22,Rome,Italy,Europe,11,11,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,1,G,No,Fredriksson / Sjödelius,,,,,Fredriksson / Sjödelius,,,,33-363,33,Sweden,SWE,Europe,3:34.73,214.73,Rome,Italy,Europe,23,23,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,1,G,Yes,"Gert Fredriksson (SWE, 21 Nov 1919)",Gert Fredriksson,Gert,Fredriksson,Men,Fredriksson / Sjödelius,SWE,21-Nov-1919,,40-282,40,Sweden,SWE,Europe,3:34.73,214.73,Rome,Italy,Europe,23,23,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,1,G,Yes,"Sven-Olov Sjödelius (SWE, 13 Jun 1933)",Sven-Olov Sjödelius,Sven-Olov,Sjödelius,Men,Fredriksson / Sjödelius,SWE,13-Jun-1933,,27-077,27,Sweden,SWE,Europe,3:34.73,214.73,Rome,Italy,Europe,23,23,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,2,S,No,Szente / Mészáros,,,,,Szente / Mészáros,,,,24-023,24,Hungary,HUN,Europe,3:34.91,214.91,Rome,Italy,Europe,23,23,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,2,S,Yes,"András Szente (HUN, 10 Dec 1939)",András Szente,András,Szente,Men,Szente / Mészáros,HUN,10-Dec-1939,,20-263,20,Hungary,HUN,Europe,3:34.91,214.91,Rome,Italy,Europe,23,23,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,2,S,Yes,"György Mészáros (HUN, 03 Apr 1933)",György Mészáros,György,Mészáros,Men,Szente / Mészáros,HUN,03-Apr-1933,,27-148,27,Hungary,HUN,Europe,3:34.91,214.91,Rome,Italy,Europe,23,23,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,3,B,No,Kaplaniak / Zielinski,,,,,Kaplaniak / Zielinski,,,,26-089,26,Poland,POL,Europe,3:37.34,217.34,Rome,Italy,Europe,23,23,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,3,B,Yes,"Stefan Kaplaniak (POL, 10 Apr 1933)",Stefan Kaplaniak,Stefan,Kaplaniak,Men,Kaplaniak / Zielinski,POL,10-Apr-1933,,27-141,27,Poland,POL,Europe,3:37.34,217.34,Rome,Italy,Europe,23,23,3,,1,
29-Aug-1960,1960,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,3,B,Yes,"Wladyslaw Zielinski (POL, 24 Jul 1935)",Wladyslaw Zielinski,Wladyslaw,Zielinski,Men,Kaplaniak / Zielinski,POL,24-Jul-1935,,25-036,25,Poland,POL,Europe,3:37.34,217.34,Rome,Italy,Europe,23,23,3,,1,
01-Dec-1956,1956,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C1 1000m,Men,Seniors,,1,G,No,"Leon Rotman (ROU, 22 Jul 1934)",Leon Rotman,Leon,Rotman,Men,Romania,ROU,22-Jul-1934,,22-132,22,Romania,ROU,Europe,5:05.3,305.3,Melbourne,Australia,Australia & Oceania,9,9,3,,1,
01-Dec-1956,1956,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C1 1000m,Men,Seniors,,2,S,No,"István Hernek (HUN, 23 Apr 1935)",István Hernek,István,Hernek,Men,Hungary,HUN,23-Apr-1935,,21-222,21,Hungary,HUN,Europe,5:06.2,306.2,Melbourne,Australia,Australia & Oceania,9,9,3,,1,
01-Dec-1956,1956,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C1 1000m,Men,Seniors,,3,B,No,"Gennady Bukharin (URS, 16 Mar 1929)",Gennady Bukharin,Gennady,Bukharin,Men,Soviet Union,URS,16-Mar-1929,,27-260,27,Soviet Union,URS,Europe,5:12.7,312.7,Melbourne,Australia,Australia & Oceania,9,9,3,,1,
